        103.4647          0.9998          0.0122          0.6177        214.0417          1.8503       1328.6499   0.014790
        103.9501          1.0015          0.0132          0.6218        214.0833          2.7628       1328.6647   0.014562
        104.4362          1.0041          0.0116          0.6259        214.1250          5.6121       1328.6795   0.014335
        104.9229          1.0005          0.0130          0.6300        214.1667    1000000.0000       1328.6943   0.014109
        105.4102          0.9999          0.0133          0.6341        214.2083    1000000.0000       1328.7091   0.013885
        105.8982          0.9979          0.0118          0.6382        214.2500    1000000.0000       1328.7240   0.013662
        106.3868          0.9992          0.0122          0.6423        214.2917    1000000.0000       1328.7389   0.013441
        106.8761          1.0017          0.0126          0.6463        214.3333    1000000.0000       1328.7538   0.013221
        107.3660          1.0002          0.0130          0.6504        214.3750    1000000.0000       1328.7687   0.013002
        107.8565          0.9996          0.0119          0.6545        214.4167    1000000.0000       1328.7836   0.012785
        108.3478          1.0010          0.0121          0.6586        214.4583    1000000.0000       1328.7986   0.012569
        108.8397          0.9997          0.0128          0.6626        214.5000    1000000.0000       1328.8135   0.012355
        109.3322          0.9979          0.0118          0.6667        214.5417    1000000.0000       1328.8285   0.012142
        109.8254          0.9997          0.0120          0.6707        214.5833    1000000.0000       1328.8436   0.011930
        110.3193          1.0005          0.0125          0.6748        214.6250          4.4768       1328.8586   0.011720
        110.8139          1.0011          0.0115          0.6788        214.6667          2.4559       1328.8736   0.011512
        111.3092          1.0001          0.0126          0.6828        214.7083          1.7174       1328.8887   0.011305
        111.8052          1.0011          0.0131          0.6868        214.7500          1.3581       1328.9038   0.011100
        112.3018          0.9995          0.0120          0.6908        214.7917          1.1637       1328.9189   0.010896
        112.7992          0.9986          0.0118          0.6948        214.8333          1.0599       1328.9340   0.010694
        113.2972          0.9989          0.0136          0.6988        214.8750          1.0167       1328.9492   0.010493
        113.7960          0.9996          0.0125          0.7028        214.9167          1.0233       1328.9644   0.010294
        114.2955          0.9995          0.0118          0.7068        214.9583          1.0810       1328.9796   0.010097
        114.7956          1.0009          0.0121          0.7108        215.0000          1.2041       1328.9948   0.009901
        115.2965          0.9995          0.0121          0.7147        215.0417          1.4291       1329.0100   0.009707
        115.7981          0.9997          0.0125          0.7186        215.0833          1.8467       1329.0252   0.009515
        116.3005          1.0009          0.0121          0.7226        215.1250          2.7303       1329.0405   0.009325
        116.8035          1.0025          0.0132          0.7265        215.1667          5.3461       1329.0558   0.009136
        117.3073          1.0030          0.0120          0.7304        215.2083    1000000.0000       1329.0711   0.008948
        117.8118          1.0022          0.0122          0.7343        215.2500    1000000.0000       1329.0864   0.008763
        118.3171          0.9999          0.0126          0.7382        215.2917    1000000.0000       1329.1018   0.008579
        118.8231          0.9996          0.0120          0.7420        215.3333    1000000.0000       1329.1171   0.008397
        119.3298          0.9999          0.0127          0.7459        215.3750    1000000.0000       1329.1325   0.008217
        119.8373          1.0008          0.0140          0.7497        215.4167    1000000.0000       1329.1479   0.008039
        120.3455          1.0005          0.0130          0.7536        215.4583    1000000.0000       1329.1633   0.007862
        120.8545          1.0007          0.0127          0.7574        215.5000    1000000.0000       1329.1788   0.007687
        121.3642          0.9993          0.0120          0.7612        215.5417    1000000.0000       1329.1942   0.007514
        121.8747          0.9993          0.0115          0.7650        215.5833    1000000.0000       1329.2097   0.007343
        122.3859          1.0006          0.0120          0.7687        215.6250         11.1189       1329.2252   0.007174
        122.8979          1.0002          0.0117          0.7725        215.6667          3.8425       1329.2407   0.007007
        123.4106          1.0000          0.0120          0.7762        215.7083          2.2768       1329.2563   0.006841
        123.9241          0.9998          0.0125          0.7799        215.7500          1.6432       1329.2718   0.006678
        124.4384          0.9998          0.0109          0.7836        215.7917          1.3213       1329.2874   0.006516
        124.9534          0.9991          0.0127          0.7873        215.8333          1.1437       1329.3030   0.006357
        125.4692          0.9998          0.0117          0.7910        215.8750          1.0485       1329.3186   0.006199
        125.9858          1.0010          0.0111          0.7946        215.9167          1.0101       1329.3342   0.006043
        126.5031          0.9981          0.0121          0.7983        215.9583          1.0194       1329.3499   0.005889
        127.0212          1.0006          0.0120          0.8019        216.0000          1.0784       1329.3655   0.005737
        127.5401          0.9998          0.0117          0.8055        216.0417          1.2013       1329.3812   0.005588
        128.0597          0.9991          0.0124          0.8090        216.0833          1.4235       1329.3969   0.005440
        128.5801          0.9997          0.0125          0.8126        216.1250          1.8317       1329.4127   0.005294
        129.1013          1.0010          0.0111          0.8161        216.1667          2.6805       1329.4284   0.005150
        129.6232          1.0017          0.0125          0.8196        216.2083          5.0924       1329.4442   0.005008
        130.1459          1.0011          0.0118          0.8231        216.2500    1000000.0000       1329.4600   0.004868
        130.6694          0.9999          0.0127          0.8266        216.2917    1000000.0000       1329.4758   0.004730
        131.1937          1.0014          0.0119          0.8300        216.3333    1000000.0000       1329.4916   0.004595
        131.7187          0.9997          0.0119          0.8334        216.3750    1000000.0000       1329.5074   0.004461
        132.2445          1.0011          0.0111          0.8368        216.4167    1000000.0000       1329.5233   0.004330
        132.7711          0.9996          0.0119          0.8402        216.4583    1000000.0000       1329.5392   0.004200
        133.2984          1.0003          0.0121          0.8436        216.5000    1000000.0000       1329.5551   0.004073
        133.8265          1.0003          0.0132          0.8469        216.5417    1000000.0000       1329.5710   0.003947
        134.3554          1.0013          0.0119          0.8502        216.5833    1000000.0000       1329.5869   0.003824
        134.8850          1.0003          0.0116          0.8535        216.6250    1000000.0000       1329.6029   0.003703
        135.4154          1.0017          0.0124          0.8567        216.6667          9.9818       1329.6189   0.003584
        135.9466          1.0001          0.0119          0.8600        216.7083          3.7119       1329.6349   0.003467
        136.4785          0.9984          0.0121          0.8632        216.7500          2.2419       1329.6509   0.003352
        137.0112          1.0011          0.0110          0.8663        216.7917          1.6305       1329.6669   0.003240
        137.5446          0.9992          0.0118          0.8695        216.8333          1.3161       1329.6829   0.003129
        138.0788          0.9986          0.0122          0.8726        216.8750          1.1414       1329.6990   0.003020
        138.6138          1.0013          0.0119          0.8757        216.9167          1.0473       1329.7151   0.002914
        139.1494          1.0003          0.0120          0.8787        216.9583          1.0092       1329.7312   0.002810
        139.6859          0.9987          0.0114          0.8818        217.0000          1.0183       1329.7473   0.002708
        140.2230          0.9995          0.0116          0.8848        217.0417          1.0768       1329.7635   0.002608
        140.7610          1.0004          0.0125          0.8878        217.0833          1.1986       1329.7796   0.002510
        141.2996          0.9989          0.0129          0.8907        217.1250          1.4187       1329.7958   0.002414
        141.8390          1.0011          0.0133          0.8936        217.1667          1.8231       1329.8120   0.002321
        142.3791          1.0007          0.0130          0.8965        217.2083          2.6629       1329.8282   0.002229
        142.9199          1.0010          0.0112          0.8993        217.2500          5.0436       1329.8445   0.002140
        143.4614          0.9997          0.0125          0.9022        217.2917    1000000.0000       1329.8607   0.002053
        144.0036          1.0020          0.0119          0.9050        217.3333    1000000.0000       1329.8770   0.001967
        144.5465          0.9983          0.0123          0.9077        217.3750    1000000.0000       1329.8933   0.001884
        145.0902          0.9990          0.0112          0.9104        217.4167    1000000.0000       1329.9096   0.001803
        145.6345          0.9982          0.0122          0.9131        217.4583    1000000.0000       1329.9260   0.001725
        146.1795          1.0000          0.0118          0.9158        217.5000    1000000.0000       1329.9423   0.001648
        146.7252          0.9987          0.0122          0.9184        217.5417    1000000.0000       1329.9587   0.001573
        147.2715          1.0015          0.0137          0.9210        217.5833    1000000.0000       1329.9751   0.001500
        147.8185          1.0019          0.0112          0.9235        217.6250    1000000.0000       1329.9915   0.001430
        148.3662          1.0015          0.0120          0.9260        217.6667    1000000.0000       1330.0079   0.001361
        148.9144          0.9990          0.0120          0.9285        217.7083         11.4976       1330.0243   0.001294
        149.4634          1.0001          0.0120          0.9310        217.7500          3.9243       1330.0408   0.001230
        150.0129          1.0004          0.0124          0.9334        217.7917          2.3122       1330.0573   0.001167
        150.5631          0.9995          0.0123          0.9357        217.8333          1.6628       1330.0738   0.001106
        151.1138          0.9980          0.0131          0.9381        217.8750          1.3335       1330.0903   0.001048
        151.6651          0.9996          0.0135          0.9404        217.9167          1.1515       1330.1068   0.000991
        152.2170          0.9995          0.0125          0.9426        217.9583          1.0536       1330.1234   0.000936
        152.7695          1.0000          0.0121          0.9448        218.0000          1.0133       1330.1400   0.000883
        153.3225          1.0021          0.0121          0.9470        218.0417          1.0214       1330.1566   0.000832
        153.8760          1.0005          0.0126          0.9492        218.0833          1.0798       1330.1732   0.000783
        154.4301          0.9991          0.0114          0.9513        218.1250          1.2032       1330.1898   0.000736
        154.9846          1.0004          0.0124          0.9533        218.1667          1.4283       1330.2065   0.000690
        155.5396          0.9990          0.0124          0.9553        218.2083          1.8474       1330.2231   0.000647
        156.0950          1.0011          0.0123          0.9573        218.2500          2.7399       1330.2398   0.000605
        156.6509          1.0000          0.0122          0.9592        218.2917          5.4349       1330.2565   0.000565
        157.2072          0.9977          0.0114          0.9611        218.3333    1000000.0000       1330.2732   0.000526
        157.7638          1.0006          0.0114          0.9630        218.3750    1000000.0000       1330.2900   0.000489
        158.3208          1.0008          0.0123          0.9648        218.4167    1000000.0000       1330.3067   0.000454
        158.8781          0.9999          0.0123          0.9666        218.4583    1000000.0000       1330.3235   0.000421
        159.4357          0.9992          0.0126          0.9683        218.5000    1000000.0000       1330.3403   0.000389
        159.9935          1.0000          0.0124          0.9700        218.5417    1000000.0000       1330.3571   0.000359
        160.5516          0.9984          0.0124          0.9716        218.5833    1000000.0000       1330.3739   0.000330
        161.1097          1.0008          0.0123          0.9732        218.6250    1000000.0000       1330.3908   0.000303
        161.6680          0.9993          0.0130          0.9747        218.6667    1000000.0000       1330.4077   0.000278
        162.2263          1.0015          0.0119          0.9762        218.7083    1000000.0000       1330.4245   0.000253
        162.7846          1.0017          0.0123          0.9777        218.7500    1000000.0000       1330.4415   0.000231
        163.3429          0.9999          0.0126          0.9791        218.7917          4.4802       1330.4584   0.000209
        163.9009          0.9988          0.0120          0.9805        218.8333          2.4706       1330.4753   0.000189
        164.4587          0.9984          0.0123          0.9818        218.8750          1.7297       1330.4923   0.000170
        165.0161          1.0013          0.0118          0.9831        218.9167          1.3681       1330.5093   0.000153
        165.5730          1.0006          0.0124          0.9843        218.9583          1.1722       1330.5263   0.000137
        166.1294          0.9990          0.0130          0.9855        219.0000          1.0677       1330.5433   0.000122
        166.6849          1.0002          0.0126          0.9866        219.0417          1.0248       1330.5603   0.000108
        167.2395          1.0028          0.0126          0.9877        219.0833          1.0330       1330.5774   0.000095
        167.7929          0.9999          0.0134          0.9887        219.1250          1.0946       1330.5944   0.000083
        168.3449          0.9987          0.0114          0.9897        219.1667          1.2261       1330.6115   0.000073
        168.8951          1.0000          0.0122          0.9907        219.2083          1.4702       1330.6286   0.000063
        169.4433          0.9991          0.0128          0.9916        219.2500          1.9387       1330.6457   0.000054
        169.9889          1.0010          0.0124          0.9924        219.2917          3.0008       1330.6629   0.000046
        170.5315          0.9991          0.0113          0.9932        219.3333          6.8071       1330.6800   0.000039
        171.0703          1.0007          0.0119          0.9940        219.3750    1000000.0000       1330.6972   0.000033
        171.6046          1.0004          0.0117          0.9947        219.4167    1000000.0000       1330.7144   0.000027
        172.1333          0.9997          0.0120          0.9953        219.4583    1000000.0000       1330.7316   0.000022
        172.6550          0.9986          0.0127          0.9959        219.5000    1000000.0000       1330.7489   0.000018
        173.1681          0.9990          0.0122          0.9965        219.5417    1000000.0000       1330.7661   0.000015
        173.6704          0.9988          0.0114          0.9970        219.5833    1000000.0000       1330.7834   0.000012
        174.1589          0.9991          0.0127          0.9974        219.6250    1000000.0000       1330.8007   0.000009
        174.6296          0.9998          0.0124          0.9978        219.6667    1000000.0000       1330.8180   0.000007
        175.0774          1.0000          0.0123          0.9982        219.7083    1000000.0000       1330.8353   0.000006
        175.4953          0.9999          0.0129          0.9985        219.7500    1000000.0000       1330.8526   0.000004
        175.8739          1.0021          0.0131          0.9987        219.7917    1000000.0000       1330.8700   0.000003
        176.2013          1.0005          0.0112          0.9989        219.8333          5.4848       1330.8874   0.000003
        176.4631          1.0002          0.0132          0.9991        219.8750          2.7100       1330.9048   0.000002
       -176.6438          0.9989          0.0116          0.9991        219.9167          1.8257       1330.9222   0.000002
       -176.7296          1.0020          0.0113          0.9992        219.9583          1.4185       1330.9396   0.000002
       -176.7130          1.0013          0.0111          0.9992        220.0000          1.2046       1330.9571   0.000002
       -176.5952          1.0001          0.0122          0.9991        220.0417          1.0931       1330.9745   0.000002
       -176.3861          1.0013          0.0132          0.9990        220.0833          1.0488       1330.9920   0.000002
       -176.1001          0.9990          0.0127          0.9988        220.1250          1.0603       1331.0095   0.000003
       -175.7526          1.0017          0.0120          0.9986        220.1667          1.1308       1331.0270   0.000004
       -175.3573          0.9996          0.0116          0.9984        220.2083          1.2813       1331.0446   0.000005
       -174.9253          1.0020          0.0126          0.9980        220.2500          1.5675       1331.0621   0.000006
       -174.4651          1.0004          0.0117          0.9977        220.2917          2.1466       1331.0797   0.000008
       -173.9831          0.9997          0.0120          0.9973        220.3333          3.6265       1331.0973   0.000010
       -173.4841          0.9991          0.0117          0.9968        220.3750         11.4377       1331.1149   0.000013
       -172.9716          0.9987          0.0133          0.9963        220.4167    1000000.0000       1331.1326   0.000016
       -172.4484          1.0014          0.0127          0.9957        220.4583    1000000.0000       1331.1502   0.000020
       -171.9165          0.9980          0.0132          0.9951        220.5000    1000000.0000       1331.1679   0.000025
       -171.3775          0.9998          0.0130          0.9944        220.5417    1000000.0000       1331.1855   0.000030
       -170.8326          0.9994          0.0113          0.9936        220.5833    1000000.0000       1331.2032   0.000036
       -170.2828          1.0031          0.0114          0.9929        220.6250    1000000.0000       1331.2210   0.000043
       -169.7289          1.0008          0.0125          0.9920        220.6667    1000000.0000       1331.2387   0.000051
       -169.1714          1.0003          0.0124          0.9911        220.7083    1000000.0000       1331.2565   0.000059
       -168.6109          1.0000          0.0118          0.9902        220.7500    1000000.0000       1331.2742   0.000069
       -168.0478          1.0009          0.0109          0.9892        220.7917    1000000.0000       1331.2920   0.000080
       -167.4824          1.0007          0.0131          0.9882        220.8333    1000000.0000       1331.3098   0.000092
       -166.9151          0.9987          0.0124          0.9871        220.8750          7.1794       1331.3276   0.000105
       -166.3461          1.0004          0.0119          0.9859        220.9167          3.0316       1331.3455   0.000119
       -165.7755          0.9993          0.0123          0.9847        220.9583          1.9508       1331.3634   0.000134
       -165.2036          1.0008          0.0117          0.9835        221.0000          1.4876       1331.3812   0.000151
       -164.6306          1.0018          0.0125          0.9822        221.0417          1.2536       1331.3991   0.000169
       -164.0565          1.0008          0.0120          0.9809        221.0833          1.1356       1331.4170   0.000189
       -163.4814          0.9997          0.0125          0.9795        221.1250          1.0925       1331.4350   0.000210
       -162.9055          0.9993          0.0120          0.9780        221.1667          1.1119       1331.4529   0.000233
       -162.3289          1.0009          0.0128          0.9765        221.2083          1.1999       1331.4709   0.000257
       -161.7516          0.9992          0.0116          0.9750        221.2500          1.3862       1331.4889   0.000283
       -161.1738          0.9996          0.0118          0.9734        221.2917          1.7530       1331.5069   0.000310
       -160.5954          0.9985          0.0114          0.9717        221.3333          2.5624       1331.5249   0.000340
       -160.0165          1.0006          0.0122          0.9700        221.3750          5.1542       1331.5429   0.000371
       -159.4373          0.9981          0.0125          0.9683        221.4167    1000000.0000       1331.5610   0.000404
       -158.8577          1.0015          0.0120          0.9665        221.4583    1000000.0000       1331.5791   0.000438
       -158.2777          0.9985          0.0129          0.9647        221.5000    1000000.0000       1331.5971   0.000475
       -157.6975          0.9982          0.0113          0.9628        221.5417    1000000.0000       1331.6153   0.000514
       -157.1171          1.0009          0.0126          0.9608        221.5833    1000000.0000       1331.6334   0.000554
       -156.5364          0.9977          0.0123          0.9588        221.6250    1000000.0000       1331.6515   0.000597
       -155.9556          1.0013          0.0125          0.9568        221.6667    1000000.0000       1331.6697   0.000642
       -155.3747          0.9991          0.0114          0.9547        221.7083    1000000.0000       1331.6879   0.000689
       -154.7936          0.9990          0.0122          0.9526        221.7500    1000000.0000       1331.7061   0.000738
       -154.2125          1.0006          0.0126          0.9504        221.7917    1000000.0000       1331.7243   0.000789
       -153.6313          1.0014          0.0127          0.9482        221.8333    1000000.0000       1331.7425   0.000843
       -153.0501          1.0004          0.0131          0.9459        221.8750    1000000.0000       1331.7608   0.000899
       -152.4689          0.9987          0.0128          0.9436        221.9167         10.0606       1331.7790   0.000957
       -151.8877          0.9996          0.0115          0.9413        221.9583          3.4505       1331.7973   0.001018
       -151.3066          0.9996          0.0120          0.9389        222.0000          2.1124       1331.8156   0.001081
       -150.7254          0.9999          0.0131          0.9364        222.0417          1.5828       1331.8339   0.001146
       -150.1444          0.9999          0.0125          0.9339        222.0833          1.3264       1331.8523   0.001214
       -149.5635          1.0019          0.0122          0.9314        222.1250          1.2028       1331.8706   0.001285
       -148.9827          1.0010          0.0118          0.9288        222.1667          1.1640       1331.8890   0.001358
       -148.4020          0.9978          0.0118          0.9262        222.2083          1.1978       1331.9074   0.001433
       -147.8214          1.0000          0.0131          0.9235        222.2500          1.3156       1331.9258   0.001512
       -147.2410          0.9993          0.0119          0.9208        222.2917          1.5639       1331.9442   0.001593
       -146.6608          1.0004          0.0120          0.9181        222.3333          2.0810       1331.9626   0.001676
       -146.0808          1.0005          0.0128          0.9153        222.3750          3.3995       1331.9811   0.001762
       -145.5010          1.0017          0.0124          0.9125        222.4167         10.1390       1331.9996   0.001851
       -144.9214          0.9992          0.0122          0.9096        222.4583    1000000.0000       1332.0181   0.001943
       -144.3421          1.0005          0.0126          0.9067        222.5000    1000000.0000       1332.0366   0.002037
       -143.7630          1.0002          0.0120          0.9037        222.5417    1000000.0000       1332.0551   0.002134
       -143.1841          1.0011          0.0128          0.9007        222.5833    1000000.0000       1332.0737   0.002234
       -142.6056          1.0000          0.0125          0.8977        222.6250    1000000.0000       1332.0922   0.002337
       -142.0273          0.9985          0.0121          0.8946        222.6667    1000000.0000       1332.1108   0.002443
       -141.4493          1.0001          0.0119          0.8915        222.7083    1000000.0000       1332.1294   0.002551
       -140.8716          0.9992          0.0112          0.8883        222.7500    1000000.0000       1332.1480   0.002662
       -140.2943          0.9999          0.0123          0.8852        222.7917    1000000.0000       1332.1667   0.002777
       -139.7172          1.0008          0.0123          0.8819        222.8333    1000000.0000       1332.1853   0.002894
       -139.1405          1.0006          0.0120          0.8787        222.8750    1000000.0000       1332.2040   0.003014
       -138.5642          1.0007          0.0120          0.8754        222.9167    1000000.0000       1332.2227   0.003137
       -137.9882          1.0002          0.0128          0.8720        222.9583    1000000.0000       1332.2414   0.003262
       -137.4126          0.9998          0.0122          0.8687        223.0000          4.0082       1332.2601   0.003391
       -136.8374          1.0011          0.0121          0.8653        223.0417          2.3263       1332.2788   0.003523
       -136.2625          0.9982          0.0120          0.8618        223.0833          1.7148       1332.2976   0.003658
       -135.6881          1.0000          0.0117          0.8584        223.1250          1.4320       1332.3163   0.003795
       -135.1141          0.9993          0.0119          0.8549        223.1667          1.3028       1332.3351   0.003936
       -134.5405          1.0006          0.0117          0.8513        223.2083          1.2721       1332.3539   0.004079
       -133.9673          0.9999          0.0123          0.8478        223.2500          1.3286       1332.3728   0.004226
       -133.3945          0.9991          0.0119          0.8441        223.2917          1.4943       1332.3916   0.004375
       -132.8222          1.0000          0.0119          0.8405        223.3333          1.8482       1332.4105   0.004528
       -132.2503          1.0022          0.0127          0.8368        223.3750          2.6549       1332.4293   0.004683
       -131.6789          1.0012          0.0111          0.8332        223.4167          5.3093       1332.4482   0.004842
       -131.1080          1.0014          0.0122          0.8294        223.4583    1000000.0000       1332.4671   0.005003
       -130.5375          0.9985          0.0113          0.8257        223.5000    1000000.0000       1332.4861   0.005167
