incidence,emergence,phase,azimuth,offnad
72.61228166514054,79.94132796098398,102.38500619631722,106.48743028320646,73.14335908222917
72.61228166514054,72.7667268785877,116.211249064147,125.57162431210556,68.17717279602697
72.61228166514054,67.02671136565394,137.0752461750957,165.05240113117873,63.493393580469665
72.61228166514054,72.8871926239466,137.37773377999153,-154.5819182125637,68.27036222076119
72.61228166514054,79.95487133768167,128.49238982182342,-135.8762696564727,73.15128428994824
