incidence,emergence,phase,azimuth,offnad
83.28228653581958,79.93580445199238,70.31246547871649,71.11827876909314,73.14012488403559
83.28228653581958,66.19145617885015,70.04604768170194,71.11827876909314,62.78011504473675
83.28228653581958,0.32114889204170843,83.38630972214496,-108.88172123090688,0.3121479919515555
83.28228653581958,66.56677354219627,104.3808920146389,-108.88172123090688,63.10142700754281
83.28228653581958,79.97916308294586,107.22566469204585,-108.88172123090688,73.16548171480903
