incidence,emergence,phase,azimuth,offnad
86.59513267883897,79.94243711779106,41.461528951669955,-41.245652683387604,73.14400839118184
86.59513267883897,72.33780850974546,25.84335442522879,-21.991797469476403,67.84334014314236
86.59513267883897,66.14615269405405,27.534645372636785,19.09855288052956,62.74124409301173
86.59513267883897,72.43812853208114,60.36068554808056,59.94690468888641,67.92170021339012
86.59513267883897,79.93732175082836,78.45420223500113,78.86743384208576,73.14101342799174
