incidence,emergence,phase,azimuth,offnad
70.31650192058632,79.94243711779106,29.322461239755754,28.718719691446804,73.14400839118184
70.31650192058632,72.33780850974546,45.344199642173876,47.97257490535802,67.84334014314236
70.31650192058632,66.14615269405405,81.35587992819079,89.06292525536395,62.74124409301173
70.31650192058632,72.43812853208114,118.31521389184346,129.91127706372083,67.92170021339012
70.31650192058632,79.93732175082836,137.25729895138537,148.8318062169202,73.14101342799174
